incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc000196,Trespass,Sou,Riverside,Fl,7173 Washington Ave,33.83546,-81.472647,2021-05-30 09:27:52,Off0070,Michael,Garcia,1058.0,Sus00164,Charles,Allen,48.560030015007506,Male,Asian,Vic00467,Emily,Martin,43.0,Female,6089553589.844221,Hands/Feet,2.525237746891002,Pending,Arrest Made,4.0,11910.84,0.4733606557377049,Incident At 7173 Washington Ave. Officer Responded At Scene.
Inc003512,Vandlism,West,Springfield,Ca,845 River Rd,28.456192,-90.82457,2023-02-22 12:07:41,Off0066,Thomas,Scott,9241.0,Sus00602,Jessica,Nguyen,20.0,Male,White,Vic00866,Linda,Harris,12.0,Female,6089553589.844221,Knife,2.0,Closed,No Arrest,0.0,18473.56,0.0,Incident At 845 River Rd. Officer Responded At Scene.
Inc001535,Vandalism,Northeast,Centerville,Pa,5295 Cedar Lane,35.49925,-70.208005,2022-05-11 01:44:54,Off0148,Patricia,Torres,6187.0,Sus00381,Nancy,Thompson,175.0,Male,Hispanic,Vic00967,Ashley,Flores,52.22803904170364,Female,6089553589.844221,Firearm,2.525237746891002,Closed,Arrest Made,1.0,7933.35,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc003141,Theft,South,Hillcrest,Oh,8607 Sunset Blvd,34.807831,-108.009014,2021-01-03 14:02:17,Off0073,Daniel,Martin,6375.0,Sus00141,Nancy,Brown,48.560030015007506,Female,Black,Vic00349,Mark,Young,40.0,Male,6089553589.844221,Rifle,3.0,Pending,Arrest Made,0.0,24524.19,0.4733606557377049,Incident At 8607 Sunset Blvd. Officer Responded At Scene.
Inc001872,Armed Robbery,Southeast,Riverside,Il,3541 Washington Ave,47.695385,-113.772626,2018-02-14 19:42:19,Off0078,Donna,Moore,7611.0,Sus00208,David,Jones,20.0,Male,Black,Vic00927,Sarah,Hill,86.0,Male,6089553589.844221,Knife,2.525237746891002,Closed,Arrest Made,2.0,42155.37,0.0,Incident At 3541 Washington Ave. Officer Responded At Scene.
Inc002958,Drug Offense,West,Riverside,Ny,239 Main St,38.596765,-101.228753,2023-07-14 15:33:07,Off0141,Thomas,Jackson,7813.0,Sus00369,Thomas,Flores,-51.0,Male,Hispanic,Vic00176,Donna,Smith,89.0,Female,6089553589.844221,Hands/Feet,2.525237746891002,Closed,No Arrest,2.264705882352941,34011.58,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc004944,Robbery,North,Hillcrest,Pa,1372 Washington Ave,40.740994924359235,-85.322563,2020-11-01 06:44:57,Off0005,Robert,Thomas,4366.0,Sus00570,Patricia,Jones,43.0,Female,Hispanic,Vic00889,Richard,Harris,15.0,Female,6089553589.844221,Rifle,2.0,Open,Arrest Made,4.0,22775.84,0.4733606557377049,Incident At 1372 Washington Ave. Officer Responded At Scene.
Inc004080,Kidnaping,South,Lakewood,Pa,2878 Park Rd,42.724931,-92.875118,2021-03-27 16:04:53,Off0003,Linda,Garcia,5230.0,Sus00728,Ashley,Flores,29.0,Female,Black,Vic00862,James,Thompson,-29.0,Other,6089553589.844221,Hands/Feet,2.525237746891002,Pending,Dismissed,-3.0,40799.5,0.4733606557377049,Incident At 2878 Park Rd. Officer Responded At Scene.
Inc004452,Theft,East,Maplewood,Il,644 Elm Blvd,29.78173,-72.710851,2020-05-13 07:51:19,Off0105,Patricia,Jackson,5554.343440724363,Sus00410,Robert,Wilson,29.0,Male,Black,Vic00335,James,Johnson,55.0,Other,6089553589.844221,Firearm,2.525237746891002,Open,No Arrest,0.0,47417.73,0.0,Incident At 644 Elm Blvd. Officer Responded At Scene.
Inc000946,Kidnapping,Southeast,Maplewood,Ga,6590 Maple Dr,28.731405,-81.912536,2022-07-30 15:40:56,Off0002,Barbara,Taylor,4506.0,Sus00199,Michael,Smith,31.0,Unknown,Asian,Vic00545,Mary,Wright,52.22803904170364,Male,6089553589.844221,Knife,3.0,Open,Arrest Made,0.0,7695.74,0.0,Incident At 6590 Maple Dr. Officer Responded At Scene.
Inc002606,Dv,Northeast,Springfield,Ny,3214 Lincoln St,36.625468,-87.872873,07-08-2021,Off0077,Barbara,Martin,6473.0,Sus00403,James,Williams,33.0,Female,Asian,Vic00792,David,Wright,80.0,Male,6089553589.844221,Firearm,2.525237746891002,Closed,Arres Made,0.0,46286.61,0.4733606557377049,Incident At 3214 Lincoln St. Officer Responded At Scene.
Inc004529,Arsen,North,Oakdale,Ga,8842 Cedar Lane,43.735391,-100.303808,02/09/2020 19:29,Off0042,Chris,Johnson,3351.0,Sus00731,Charles,Harris,28.0,Female,Black,Vic00381,Richard,Nguyen,68.0,Male,6089553589.844221,Hands,4.0,Closed,Dismissed,5.0,14939.51,1.0,Incident At 8842 Cedar Lane. Officer Responded At Scene.
Inc002512,Sexual Assualt,Sou,Riverside,Ny,8859 Maple Dr,28.122528,-71.767501,2021-02-21 02:17:01,Off0019,Donna,Williams,7956.0,Sus00691,Joseph,Scott,60.0,Female,Other,Vic00490,Michael,Davis,26.0,Male,6089553589.844221,Hands/Feet,1.0,Closed,No Arrest,3.0,14701.84,0.4733606557377049,Incident At 8859 Maple Dr. Officer Responded At Scene.
Inc002493,Murder,Cen,Springfield,Il,3528 Lincoln St,40.740994924359235,-82.066369,2020-05-07 08:46:34,Off0119,Mary,Miller,2491.0,Sus00092,Linda,Smith,54.0,Female,Black,Vic00564,Emily,Wright,55.0,Female,6089553589.844221,Firearm,2.525237746891002,Resolved,No Arrest,1.0,34236.2,0.4733606557377049,Incident At 3528 Lincoln St. Officer Responded At Scene.
Inc003914,Hacking,Nor,Maplewood,Az,9828 Washington Ave,28.284646,-117.709617,2023-05-24 01:44:15,Off0034,Barbara,Jones,3230.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00308,Michael,Martin,76.0,Male,6089553589.844221,Hands/Feet,2.525237746891002,Investgation,Case Dismissed,2.0,27083.86,0.4733606557377049,Incident At 9828 Washington Ave. Officer Responded At Scene.
Inc001598,Burglary,South,Springfield,Pa,8784 Washington Ave,36.041127,-121.757567,07-08-2021,Off0011,Charles,Johnson,6044.0,Sus00168,Jessica,Wright,55.0,Female,Black,Vic00229,Susan,Thomas,49.0,Male,6089553589.844221,Knife,1.0,Closed,Arres Made,-5.0,14677.67,0.4733606557377049,Incident At 8784 Washington Ave. Officer Responded At Scene.
Inc000961,Drug Offense,Nor,Oakdale,Ny,3209 Sunset Blvd,25.928554,-90.625399,2020-11-06 09:12:56,Off0028,Michelle,Williams,9561.0,Sus00107,Chris,Brown,27.0,Female,Unknown,Vic00452,Susan,Walker,88.0,Male,6089553589.844221,Firearm,2.525237746891002,Resolved,Dismissed,0.0,33258.57,0.4733606557377049,Incident At 3209 Sunset Blvd. Officer Responded At Scene.
Inc001923,Arson,Central,Riverside,Ga,6100 Cedar Lane,40.740994924359235,-88.15899,2023-11-02 06:16:00,Off0003,Mary,Flores,9485.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00442,James,Taylor,27.0,Male,6089553589.844221,Hands,2.525237746891002,Open,Warning,1.0,22336.11,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc001044,Arson,Northwest,Riverside,Nc,4429 Elm Blvd,37.911321,-96.160359,2024-01-18 07:36:14,Off0144,Linda,Moore,3210.0,Sus00799,Jessica,Wilson,27.0,Male,Unknown,Vic00941,Chris,Flores,50.0,Male,6089553589.844221,Knife,2.525237746891002,Open,Arres Made,5.0,22687.17,0.4733606557377049,Incident At 4429 Elm Blvd. Officer Responded At Scene.
Inc001647,Sexual Assualt,Sou,Centerville,Fl,3232 Maple Dr,47.292052,-92.956,2022-07-30 13:33:25,Off0028,Susan,Flores,2569.0,Sus00195,Matthew,Lee,25.0,Female,Hispanic,Vic00101,James,Smith,32.0,Male,6089553589.844221,Knife,3.0,Open,Arrest Made,1.0,3345.32,0.4733606557377049,Incident At 3232 Maple Dr. Officer Responded At Scene.
Inc001259,Assault,Midtown,Maplewood,Oh,8929 Lincoln St,43.683844,-110.60904,2022-09-09 21:18:16,Off0091,Anthony,Lee,6961.0,Sus00142,Michelle,Johnson,36.0,Female,White,Vic00059,David,Torres,21.0,Male,6089553589.844221,Bat,2.0,Open,Arrest Made,2.0,-27807.71,0.4733606557377049,Incident At 8929 Lincoln St. Officer Responded At Scene.
Inc000190,Drunk Driving,Northwest,Oakdale,Az,9705 Elm Blvd,30.958404,-86.293766,2024-01-25 21:44:11,Off0040,Ashley,Jones,3337.0,Sus00388,William,Johnson,73.0,Female,Unknown,Vic00998,Matthew,Davis,87.0,Female,6089553589.844221,Knife,2.525237746891002,Investgation,Warning,4.0,22774.688522222223,1.0,Incident At 9705 Elm Blvd. Officer Responded At Scene.
Inc004005,Fraud,South,Fairview,Pa,7900 Lincoln St,34.281579,-105.856601,2023-05-04 19:21:07,Off0070,Jessica,Jones,5554.343440724363,Sus00564,Mark,Taylor,22.0,Female,White,Vic00262,Michael,Wilson,11.0,Female,6089553589.844221,Blunt Object,2.525237746891002,Open,No Arrest,2.0,8844.69,0.4733606557377049,Incident At 7900 Lincoln St. Officer Responded At Scene.
Inc004780,Drugs,Midtown,Centerville,Il,5992 Oak Ave,40.549764,-120.613933,2020-08-21 19:14:17,Off0135,Barbara,Wilson,5379.0,Sus00706,Mark,Hall,31.0,Unknown,Hispanic,Vic00017,Emily,Scott,21.0,Female,6089553589.844221,Firearm,2.525237746891002,Open,Arrest Made,5.0,9319.12,0.4733606557377049,Incident At 5992 Oak Ave. Officer Responded At Scene.
Inc001820,Cyber Crime,Northwest,Hillcrest,Ny,2276 Park Rd,42.607154,-75.20029,2018-11-15 10:46:26,Off0090,Patricia,Garcia,2611.0,Sus00712,Donna,Torres,73.0,Female,Asian,Vic00941,Ashley,Lee,72.0,Male,6089553589.844221,Bat,2.525237746891002,Open,Arrest Made,4.0,469.31,1.0,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc000740,Arson,Southeast,Riverside,Tx,895 River Rd,40.740994924359235,-73.263509,2021-11-23 02:50:26,Off0039,Jessica,Moore,2501.0,Sus00517,Linda,Walker,52.0,Male,Asian,Vic00626,Michael,White,70.0,Male,6089553589.844221,Knife,4.0,Pendng,No Arrest,3.0,22774.688522222223,0.4733606557377049,Incident At 895 River Rd. Officer Responded At Scene.
Inc004154,Assault,West,Springfield,Pa,204 Lincoln St,35.16851,-120.257965,2024-08-05 12:56:37,Off0086,Robert,Wilson,6886.0,Sus00761,Michelle,Green,37.0,Female,Hispanic,Vic00509,James,Torres,47.0,Female,9886315691.0,Pistol,2.525237746891002,Closed,Dismissed,2.0,47449.2,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc004824,Homicide,West,Springfield,Il,2929 Main St,29.561717,-88.697686,2019-09-23 06:45:19,Off0130,Richard,Nguyen,9855.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00537,Donna,Young,256.0,Male,6089553589.844221,Unarmed,2.525237746891002,Under Investigation,Warning Issued,5.0,21118.6,0.4733606557377049,Incident At 2929 Main St. Officer Responded At Scene.
Inc003350,Larceny,Nor,Lakewood,Fl,535 Oak Ave,37.245036,-77.989025,2022-07-15 01:49:23,Off0107,Thomas,White,4747.0,Sus00068,Barbara,Hall,54.0,Male,Unknown,Vic00929,Emily,Jones,74.0,Male,6089553589.844221,Firearm,2.525237746891002,Investgation,Arres Made,4.0,31834.7,0.4733606557377049,Incident At 535 Oak Ave. Officer Responded At Scene.
Inc003831,Robbry,Northwest,Riverside,Il,9018 Oak Ave,47.981248,-101.329878,2022-11-26 07:30:14,Off0115,Anthony,Wilson,5103.0,Sus00501,David,Williams,46.0,Female,Hispanic,Vic00923,Susan,Lee,40.0,Female,6089553589.844221,Firearm,2.525237746891002,Open,Arrest Made,1.0,19460.25,0.4733606557377049,Incident At 9018 Oak Ave. Officer Responded At Scene.
Inc003497,Arson,Southeast,Hillcrest,Ga,3596 Maple Dr,34.209377,-88.75169886462699,2024-12-15 12:08:03,Off0030,Nancy,Jackson,4072.0,Sus00502,Barbara,Williams,32.0,Female,Hispanic,Vic00528,Thomas,Wilson,84.0,Female,8524114193.0,Firearm,2.525237746891002,Closed,Arrest Made,5.0,20454.32,0.4733606557377049,Incident At 3596 Maple Dr. Officer Responded At Scene.
Inc000270,Arson,Sou,Maplewood,Oh,1362 Main St,27.326013,-80.088443,2020-01-25 04:19:14,Off0150,Sarah,Davis,5554.343440724363,Sus00682,Matthew,Nguyen,60.0,Male,Asian,Vic00622,Richard,Lee,76.0,Female,6089553589.844221,Hands/Feet,2.525237746891002,Pendng,Arrest Made,0.0,28781.28,0.4733606557377049,Incident At 1362 Main St. Officer Responded At Scene.
Inc000693,Fraud,Central,Hillcrest,Ca,7212 Lincoln St,39.781343,-115.898349,02-01-2021,Off0071,Donna,Torres,1985.0,Sus00185,Michael,Green,25.0,Male,Black,Vic00150,Chris,Lee,55.0,Male,6089553589.844221,Firearm,2.525237746891002,Open,Warning Issued,2.264705882352941,3919.3,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc003814,Arson,Sou,Hillcrest,Ny,1236 Main St,40.740994924359235,56.0787,2023-07-30 06:38:29,Off0134,Anthony,Miller,4319.0,Sus00798,Chris,Nguyen,54.0,Female,Black,Vic00015,Mary,Green,52.22803904170364,Male,6089553589.844221,Unarmed,2.525237746891002,Investgation,Arrest Made,3.0,42763.93,0.4733606557377049,Incident At 1236 Main St. Officer Responded At Scene.
Inc004788,Arson,Nor,Riverside,Fl,2857 River Rd,25.51973,-81.19995,2021-01-20 14:20:34,Off0021,David,Martin,7824.0,Sus00494,Robert,Johnson,48.560030015007506,Female,Other,Vic00057,Chris,Jones,17.0,Male,6089553589.844221,Hands,2.525237746891002,Open,Warning,0.0,30292.5,0.4733606557377049,Incident At 2857 River Rd. Officer Responded At Scene.
Inc002326,Burglry,Southeast,Centerville,Ca,3009 Sunset Blvd,37.24435,-101.260241,2022-12-06 19:47:02,Off0029,Linda,Hall,4763.0,Sus00119,Richard,Torres,-19.0,Female,Other,Vic00368,Emily,Wright,78.0,Male,6089553589.844221,Hands/Feet,2.525237746891002,Closed,Dismissed,4.0,44487.62,0.4733606557377049,Incident At 3009 Sunset Blvd. Officer Responded At Scene.
Inc003284,Graffiti,Northwest,Springfield,Az,9864 Oak Ave,32.860882,-120.725329,2020-09-20 17:21:32,Off0127,Susan,Allen,4987.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00673,Susan,Lee,31.0,Male,6089553589.844221,Knife,2.525237746891002,Open,Dismissed,2.0,38672.02,0.0,Incident At 9864 Oak Ave. Officer Responded At Scene.
Inc004447,Online Fraud,Northwest,Springfield,Ga,956 Oak Ave,44.998088,-96.368565,2023-10-25 09:33:26,Off0009,Jessica,Torres,3178.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00503,Jessica,White,21.0,Unknown,6089553589.844221,Firearm,2.525237746891002,Pendng,Dismissed,2.264705882352941,47685.47,0.4733606557377049,Incident At 956 Oak Ave. Officer Responded At Scene.
Inc001537,Duii,West,Centerville,Nc,4498 Elm Blvd,34.150807,-86.915354,2020-05-28 01:47:04,Off0002,Emily,Anderson,5830.0,Sus00775,Susan,Williams,36.0,Female,Unknown,Vic00412,Linda,Green,30.0,Other,6089553589.844221,Blunt Object,2.525237746891002,Under Investigation,Arrest Made,0.0,30428.28,0.4733606557377049,Incident At 4498 Elm Blvd. Officer Responded At Scene.
Inc001898,Kidnapping,Central,Fairview,Pa,726 Elm Blvd,44.758417,-73.392365,2023-09-08 03:41:57,Off0017,Thomas,White,4380.0,Sus00157,Anthony,Taylor,62.0,Female,White,Vic00906,Mary,Walker,52.22803904170364,Male,6089553589.844221,Firearm,2.525237746891002,Closed,Case Dismissed,2.0,22774.688522222223,0.4733606557377049,Incident At 726 Elm Blvd. Officer Responded At Scene.
Inc000996,Homicide,South,Lakewood,Ca,3532 Washington Ave,28.473555,-91.213638,2022-04-19 20:22:51,Off0050,Charles,Scott,5554.343440724363,Sus00108,James,Scott,57.0,Male,Unknown,Vic01000,Susan,Moore,72.0,Female,6089553589.844221,Bat,2.525237746891002,Open,Case Dismissed,0.0,15517.92,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc95018,Duii,West,Riverside,Ga,5999 Washington Ave,31.009355,-99.629895,2022-05-28 07:23:58,Off0070,Jennifer,Scott,8900.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00461,Thomas,Nguyen,52.22803904170364,Male,6089553589.844221,Blunt Object,2.525237746891002,Open,Arrest Made,5.0,48652.95,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc000986,Graffiti,Cen,Fairview,Ca,3811 Lincoln St,135.8913,-111.930795,07-08-2021,Off0065,Richard,Thomas,1371.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00264,Thomas,Thomas,15.0,Other,6089553589.844221,Pistol,2.525237746891002,Under Investigation,Arrest Made,2.264705882352941,35483.75,0.4733606557377049,Incident At 3811 Lincoln St. Officer Responded At Scene.
Inc004930,Property Damage,West,Centerville,Ca,6533 Park Rd,31.760326,-92.161232,2022-08-04 02:15:09,Off0020,Karen,Torres,5078.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00101,Susan,Smith,45.0,Male,6089553589.844221,Rifle,2.525237746891002,Closed,Arrest Made,5.0,26574.75,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc003982,Hacking,Southeast,Springfield,Fl,8634 River Rd,43.647338,-118.332392,2022-10-02 10:45:59,Off0122,James,Martin,9438.0,Sus00415,Michelle,Hill,42.0,Female,Asian,Vic00407,Patricia,Wilson,80.0,Male,6089553589.844221,Blunt Object,3.0,Closed,Arres Made,3.0,12178.58,0.4733606557377049,Incident At 8634 River Rd. Officer Responded At Scene.
Inc001196,Drunk Driving,Northwest,Maplewood,Il,7779 Park Rd,43.198136,-117.658187,2023-06-13 19:21:07,Off0116,Thomas,Scott,6291.0,Sus00301,Barbara,Flores,45.0,Female,Hispanic,Vic00024,Thomas,Scott,53.0,Male,5476659315.0,Knife,2.525237746891002,Under Investigation,Arrest Made,3.0,14178.86,0.4733606557377049,Incident At 7779 Park Rd. Officer Responded At Scene.
Inc003569,Hacking,Southwest,Riverside,Fl,4910 Cedar Lane,30.356633,-111.470289,2018-06-15 21:23:18,Off0017,Ashley,Lee,5226.0,Sus00280,Mark,Miller,33.0,Female,Other,Vic00734,Jessica,Lee,27.0,Male,4985167531.0,Unarmed,2.525237746891002,Open,Arrest Made,5.0,25457.21,0.4733606557377049,Incident At 4910 Cedar Lane. Officer Responded At Scene.
Inc000934,Arson,Northeast,Springfield,Nc,4675 Lincoln St,40.740994924359235,-107.364507,2020-06-23 04:46:38,Off0067,Joseph,Wilson,4051.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00142,William,Taylor,29.0,Male,6089553589.844221,Knife,2.525237746891002,Closed,Arrest Made,3.0,41360.73,0.4733606557377049,Incident At 4675 Lincoln St. Officer Responded At Scene.
Inc003843,Assault,South,Centerville,Nc,2149 Main St,40.740994924359235,-101.577124,07-08-2021,Off0130,Richard,Green,7264.0,Sus00284,Barbara,Jackson,20.0,Female,Asian,Vic00842,Richard,Taylor,43.0,Unknown,6059557008.0,Blunt Object,2.525237746891002,Closed,Arrest Made,4.0,26525.51,0.4733606557377049,Incident At 2149 Main St. Officer Responded At Scene.
Inc003035,Cybercrime,Central,Riverside,Pa,549 Maple Dr,104.2781,-95.310967,2024-10-21 09:22:34,Off0040,Emily,Nguyen,4559.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00990,Donna,Young,83.0,Female,6089553589.844221,Bat,2.0,Open,Arrest Made,0.0,25749.66,1.0,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc003595,Sexual Assault,Sou,Hillcrest,Tx,4443 Elm Blvd,41.75946,-88.75169886462699,2020-10-06 21:45:44,Off0046,Donna,Jackson,3520.0,Sus00646,Nancy,Brown,75.0,Female,Black,Vic00002,Jessica,Wright,63.0,Male,6089553589.844221,Hands,4.0,Closed,Case Dismissed,0.0,7592.42,0.4733606557377049,Incident At 4443 Elm Blvd. Officer Responded At Scene.
Inc003836,Kidnapping,North,Oakdale,Pa,6308 Main St,44.625331,-88.419745,2024-09-17 09:00:33,Off0113,Thomas,Johnson,5397.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00747,William,Miller,38.0,Other,6089553589.844221,Gun,2.0,Open,Arrest Made,2.0,45511.69,0.4733606557377049,Incident At 6308 Main St. Officer Responded At Scene.
Inc002392,Robbry,West,Centerville,Az,6851 Park Rd,30.553196,-118.932335,2021-11-29 07:24:57,Off0032,Ashley,Moore,7465.0,Sus00523,Thomas,Allen,48.560030015007506,Female,Black,Vic00009,Susan,Moore,46.0,Female,6089553589.844221,Knife,2.525237746891002,Open,Warning Issued,5.0,40661.57,0.4733606557377049,Incident At 6851 Park Rd. Officer Responded At Scene.
Inc001198,Property Damage,Midtown,Riverside,Ca,9297 Main St,25.493161,-78.099065,2018-09-14 02:01:21,Off0001,Mary,Smith,4362.0,Sus00172,Richard,Jackson,69.0,Female,Hispanic,Vic00545,Mary,Wright,52.22803904170364,Male,6089553589.844221,Bat,2.0,Open,Arrest Made,5.0,-31247.31,0.4733606557377049,Incident At 9297 Main St. Officer Responded At Scene.
Inc003839,Dui,Central,Riverside,Pa,4975 Elm Blvd,31.297371,-97.374777,2024-04-06 12:56:47,Off0063,Carol,Anderson,1568.0,Sus00403,William,White,68.0,Female,Asian,Vic00645,Robert,Torres,23.0,Male,6089553589.844221,Firearm,2.525237746891002,Closed,Case Dismissed,0.0,-20439.25,0.4733606557377049,Incident At 4975 Elm Blvd. Officer Responded At Scene.
Inc000660,Duii,Sou,Oakdale,Nc,3684 Elm Blvd,25.841442,-80.37148,2024-10-04 08:21:51,Off0009,Charles,Flores,9435.0,Sus00241,William,Lee,24.0,Female,Black,Vic00709,Emily,Moore,79.0,Male,6198003883.0,Knife,2.525237746891002,Open,Warning,2.0,33659.88,0.4733606557377049,Incident At 3684 Elm Blvd. Officer Responded At Scene.
Inc002366,Cybercrime,West,Lakewood,Ca,2372 River Rd,44.481732,-120.612276,2024-12-21 06:55:58,Off0106,Michelle,Anderson,6635.0,Sus00560,Linda,Lee,48.0,Male,Black,Vic00520,Joseph,Garcia,11.0,Male,6089553589.844221,Knife,2.0,Investgation,Arrest Made,0.0,14299.33,0.4733606557377049,Incident At 2372 River Rd. Officer Responded At Scene.
Inc004748,Drug Offense,North,Riverside,Nc,7301 Sunset Blvd,47.090404,-73.137584,2021-08-25 10:25:08,Off0006,Mark,Nguyen,7724.0,Sus00353,Jessica,Jones,34.0,Female,Hispanic,Vic00784,Ashley,Hall,48.0,Female,6089553589.844221,Pistol,2.525237746891002,Closed,Arrest Made,3.0,22580.97,0.4733606557377049,Incident At 7301 Sunset Blvd. Officer Responded At Scene.
Inc003645,Drunk Driving,Nor,Springfield,Il,4400 Elm Blvd,30.010699,-119.794094,2019-05-07 06:21:08,Off0135,Karen,Harris,1354.0,Sus00376,William,Thomas,38.0,Female,Hispanic,Vic00332,Robert,Jones,87.0,Female,6089553589.844221,Knife,2.525237746891002,Pending,Arrest Made,0.0,7182.07,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc001342,Robbery,Wes,Lakewood,Tx,3561 Lincoln St,38.286207,-86.544726,07-08-2021,Off0139,David,Green,9311.0,Sus00124,Jennifer,Harris,29.0,Male,White,Vic00177,Daniel,Wilson,89.0,Female,6089553589.844221,Knife,1.0,Investgation,No Arrest,4.0,41144.39,0.4733606557377049,Incident At 3561 Lincoln St. Officer Responded At Scene.
Inc001726,Arson,Sou,Maplewood,Oh,5910 River Rd,40.740994924359235,-84.880363,2019-10-28 01:52:43,Off0050,Richard,Hill,6751.0,Sus00287,Patricia,Walker,36.0,Male,Other,Vic00252,Charles,Harris,57.0,Female,5017515028.0,Knife,2.525237746891002,Pending,Case Dismissed,1.0,40676.63,0.4733606557377049,Incident At 5910 River Rd. Officer Responded At Scene.
Inc000470,Graffiti,North,Oakdale,Il,8357 Washington Ave,141.6953,-103.681535,2024-02-06 04:10:52,Off0146,Joseph,Harris,5075.0,Sus00531,Daniel,Thomas,-41.0,Other,Asian,Vic00984,Jessica,Johnson,52.22803904170364,Female,6089553589.844221,Knife,2.525237746891002,Resolved,No Arrest,1.0,18641.66,0.4733606557377049,Incident At 8357 Washington Ave. Officer Responded At Scene.
Inc003070,Cyber Crime,Southeast,Lakewood,Az,9624 Oak Ave,45.49402,-121.876904,2023-02-22 06:22:11,Off0012,Donna,Moore,1551.0,Sus00708,Joseph,Green,18.0,Male,Black,Vic00158,Mark,Flores,89.0,Male,8653763724.0,Rifle,2.525237746891002,Resolved,Arrest Made,4.0,34437.19,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc000010,Homocide,West,Centerville,Fl,1390 Cedar Lane,36.855396,-89.087076,2020-11-07 09:26:53,Off0024,Anthony,Scott,4848.0,Sus00689,Donna,Miller,24.0,Male,White,Vic00251,Nancy,Hill,19.0,Male,6089553589.844221,Bat,2.525237746891002,Open,Case Dismissed,1.0,32802.9,0.4733606557377049,Incident At 1390 Cedar Lane. Officer Responded At Scene.
Inc001031,B&E,South,Lakewood,Nc,7437 Elm Blvd,38.695103,-79.487545,2021-10-24 01:03:00,Off0084,Susan,Flores,2874.0,Sus00160,Joseph,Johnson,56.0,Male,Hispanic,Vic00781,Matthew,Green,37.0,Male,6089553589.844221,Firearm,2.525237746891002,Closed,Warning,3.0,21470.84,0.4733606557377049,Incident At 7437 Elm Blvd. Officer Responded At Scene.
Inc003647,Trespassing,North,Centerville,Ga,6408 Oak Ave,43.117125,65.9767,2018-05-17 19:08:02,Off0103,James,Allen,7064.0,Sus00321,Thomas,White,64.0,Female,Black,Vic00604,Daniel,Brown,52.22803904170364,Unknown,6089553589.844221,Hands/Feet,2.525237746891002,Investgation,No Arrest,0.0,26770.46,0.4733606557377049,Incident At 6408 Oak Ave. Officer Responded At Scene.
Inc000610,Theft,Central,Springfield,Ga,5918 River Rd,25.031362,-83.268312,2024-09-27 20:30:02,Off0013,Donna,Flores,7330.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00677,Joseph,Martin,37.0,Female,6089553589.844221,Hands,2.0,Investgation,Arrest Made,3.0,22774.688522222223,0.0,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc001889,Armed Robbery,North,Riverside,Fl,4562 Maple Dr,33.450732,-115.957129,2021-02-14 00:06:09,Off0017,Linda,Torres,3087.0,Sus00167,Jessica,Jackson,69.0,Male,White,Vic00617,James,Brown,71.0,Male,6089553589.844221,Rifle,2.525237746891002,Resolved,Arrest Made,2.264705882352941,36220.95,0.4733606557377049,Incident At 4562 Maple Dr. Officer Responded At Scene.
Inc001515,Arson,Central,Maplewood,Ga,9898 Cedar Lane,33.91018,-73.184778,2020-10-19 01:37:36,Off0068,John,Allen,2115.0,Sus00185,Daniel,Garcia,24.0,Unknown,Black,Vic00977,Matthew,Lee,20.0,Male,6089553589.844221,Unarmed,1.0,Under Investigation,Arres Made,2.0,41159.59,0.4733606557377049,Incident At 9898 Cedar Lane. Officer Responded At Scene.
